==========
Args:Namespace(adam_beta1=0.9, adam_beta2=0.999, arch='resnet18', color_aug=False, color_jitter=False, eval_freq=5, evaluate=False, gamma=0.1, gpu_devices='0', height=224, label_smooth=False, lambda_htri=1, lambda_xent=1, load_weights='', lr=6e-05, lr_scheduler='multi_step', margin=0.3, max_epoch=30, momentum=0.9, no_pretrained=True, num_instances=4, optim='sgd', print_freq=10, query_remove=True, random_erase=False, resume='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/resnet18_30_sgd_0.00006', rmsprop_alpha=0.99, root='/mnt/fast/nobackup/users/rs01960/AdvanceCV', save_dir='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/resnet18_30_sgd_0.00006', seed=1, sgd_dampening=0, sgd_nesterov=False, source_names=['veri'], split_id=0, start_epoch=0, start_eval=0, stepsize=[20, 40], target_names=['veri'], test_batch_size=100, test_size=800, train_batch_size=64, train_sampler='RandomSampler', use_avai_gpus=False, use_cpu=False, visualize_ranks=False, weight_decay=0.0005, width=224, workers=8)
==========
Value Of GPU :  True
Currently using GPU 0
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: resnet18
Model size: 11.177 M
=> Start training
Epoch: [1][10/590]	Time 0.077 (1.699)	Data 0.0002 (0.0716)	Xent 6.4090 (6.3725)	Htri 0.2252 (0.2719)	Acc 0.00 (0.31)	
Epoch: [1][180/590]	Time 0.073 (0.164)	Data 0.0002 (0.0042)	Xent 6.3760 (6.3578)	Htri 0.1112 (0.2348)	Acc 0.00 (0.13)	
Epoch: [1][190/590]	Time 0.073 (0.160)	Data 0.0003 (0.0040)	Xent 6.4068 (6.3577)	Htri 0.2764 (0.2298)	Acc 0.00 (0.14)	
Epoch: [1][200/590]	Time 0.071 (0.155)	Data 0.0002 (0.0038)	Xent 6.3303 (6.3577)	Htri 0.1650 (0.2248)	Acc 1.56 (0.14)	
Epoch: [1][210/590]	Time 0.077 (0.151)	Data 0.0002 (0.0036)	Xent 6.3310 (6.3568)	Htri 0.1553 (0.2226)	Acc 0.00 (0.15)	
Epoch: [1][220/590]	Time 0.073 (0.148)	Data 0.0003 (0.0035)	Xent 6.3495 (6.3564)	Htri 0.0188 (0.2201)	Acc 0.00 (0.16)	
Epoch: [1][230/590]	Time 0.071 (0.144)	Data 0.0003 (0.0034)	Xent 6.3257 (6.3554)	Htri 0.1134 (0.2187)	Acc 0.00 (0.17)	
Epoch: [1][240/590]	Time 0.079 (0.142)	Data 0.0002 (0.0032)	Xent 6.3285 (6.3547)	Htri 0.2029 (0.2163)	Acc 1.56 (0.17)	
Epoch: [1][250/590]	Time 0.075 (0.139)	Data 0.0002 (0.0031)	Xent 6.3178 (6.3540)	Htri 0.1666 (0.2146)	Acc 0.00 (0.17)	
Epoch: [1][260/590]	Time 0.072 (0.136)	Data 0.0002 (0.0030)	Xent 6.3689 (6.3533)	Htri 0.2533 (0.2129)	Acc 0.00 (0.17)	
Epoch: [1][270/590]	Time 0.072 (0.134)	Data 0.0002 (0.0029)	Xent 6.3754 (6.3527)	Htri 0.0833 (0.2092)	Acc 0.00 (0.17)	
Epoch: [1][280/590]	Time 0.075 (0.132)	Data 0.0003 (0.0028)	Xent 6.3531 (6.3520)	Htri 0.1918 (0.2064)	Acc 0.00 (0.18)	
Epoch: [1][290/590]	Time 0.073 (0.130)	Data 0.0002 (0.0027)	Xent 6.3154 (6.3516)	Htri 0.0793 (0.2047)	Acc 0.00 (0.20)	
Epoch: [1][300/590]	Time 0.091 (0.128)	Data 0.0003 (0.0026)	Xent 6.3441 (6.3506)	Htri 0.0456 (0.2016)	Acc 0.00 (0.21)	
Epoch: [1][310/590]	Time 0.074 (0.127)	Data 0.0003 (0.0025)	Xent 6.3653 (6.3495)	Htri 0.0496 (0.1990)	Acc 0.00 (0.23)	
Epoch: [1][320/590]	Time 0.074 (0.125)	Data 0.0004 (0.0025)	Xent 6.3093 (6.3489)	Htri 0.1877 (0.1975)	Acc 1.56 (0.23)	
Epoch: [1][330/590]	Time 0.075 (0.123)	Data 0.0002 (0.0024)	Xent 6.3347 (6.3481)	Htri 0.1287 (0.1943)	Acc 0.00 (0.25)	
Epoch: [1][340/590]	Time 0.074 (0.122)	Data 0.0003 (0.0023)	Xent 6.3319 (6.3477)	Htri 0.1727 (0.1926)	Acc 0.00 (0.25)	
Epoch: [1][350/590]	Time 0.074 (0.121)	Data 0.0003 (0.0023)	Xent 6.3872 (6.3473)	Htri 0.1402 (0.1910)	Acc 0.00 (0.24)	
Epoch: [1][360/590]	Time 0.074 (0.119)	Data 0.0002 (0.0022)	Xent 6.3210 (6.3468)	Htri 0.0605 (0.1895)	Acc 0.00 (0.23)	
Epoch: [1][370/590]	Time 0.074 (0.118)	Data 0.0003 (0.0022)	Xent 6.3250 (6.3464)	Htri 0.1102 (0.1880)	Acc 0.00 (0.24)	
Epoch: [1][380/590]	Time 0.069 (0.117)	Data 0.0001 (0.0021)	Xent 6.3379 (6.3453)	Htri 0.1809 (0.1874)	Acc 0.00 (0.26)	
Epoch: [1][390/590]	Time 0.075 (0.116)	Data 0.0002 (0.0021)	Xent 6.3145 (6.3448)	Htri 0.3036 (0.1864)	Acc 1.56 (0.26)	
Epoch: [1][400/590]	Time 0.074 (0.115)	Data 0.0002 (0.0020)	Xent 6.3545 (6.3443)	Htri 0.0903 (0.1847)	Acc 0.00 (0.26)	
Epoch: [1][410/590]	Time 0.072 (0.114)	Data 0.0003 (0.0020)	Xent 6.3157 (6.3438)	Htri 0.1624 (0.1837)	Acc 1.56 (0.26)	
Epoch: [1][420/590]	Time 0.085 (0.113)	Data 0.0004 (0.0019)	Xent 6.3575 (6.3433)	Htri 0.1278 (0.1828)	Acc 0.00 (0.26)	
Epoch: [1][430/590]	Time 0.081 (0.112)	Data 0.0002 (0.0019)	Xent 6.3258 (6.3429)	Htri 0.0916 (0.1820)	Acc 0.00 (0.27)	
Epoch: [1][440/590]	Time 0.073 (0.111)	Data 0.0002 (0.0019)	Xent 6.3253 (6.3424)	Htri 0.2387 (0.1812)	Acc 1.56 (0.27)	
Epoch: [1][450/590]	Time 0.074 (0.110)	Data 0.0004 (0.0018)	Xent 6.3315 (6.3419)	Htri 0.1799 (0.1800)	Acc 0.00 (0.27)	
Epoch: [1][460/590]	Time 0.075 (0.110)	Data 0.0001 (0.0018)	Xent 6.2999 (6.3414)	Htri 0.1355 (0.1786)	Acc 0.00 (0.28)	
Epoch: [1][470/590]	Time 0.088 (0.109)	Data 0.0002 (0.0018)	Xent 6.3495 (6.3409)	Htri 0.0295 (0.1775)	Acc 0.00 (0.28)	
Epoch: [1][480/590]	Time 0.087 (0.109)	Data 0.0004 (0.0017)	Xent 6.3283 (6.3402)	Htri 0.0382 (0.1764)	Acc 1.56 (0.28)	
Epoch: [1][490/590]	Time 0.082 (0.108)	Data 0.0005 (0.0017)	Xent 6.3492 (6.3395)	Htri 0.1540 (0.1753)	Acc 1.56 (0.28)	
Epoch: [1][500/590]	Time 0.081 (0.108)	Data 0.0003 (0.0017)	Xent 6.3105 (6.3390)	Htri 0.0988 (0.1742)	Acc 0.00 (0.29)	
Epoch: [1][510/590]	Time 0.084 (0.107)	Data 0.0002 (0.0017)	Xent 6.3031 (6.3385)	Htri 0.1318 (0.1732)	Acc 0.00 (0.29)	
Epoch: [1][520/590]	Time 0.075 (0.107)	Data 0.0002 (0.0017)	Xent 6.3368 (6.3379)	Htri 0.2345 (0.1729)	Acc 1.56 (0.30)	
Epoch: [1][530/590]	Time 0.101 (0.106)	Data 0.0002 (0.0016)	Xent 6.3382 (6.3376)	Htri 0.0781 (0.1721)	Acc 0.00 (0.30)	
Epoch: [1][540/590]	Time 0.094 (0.106)	Data 0.0004 (0.0016)	Xent 6.3120 (6.3372)	Htri 0.0906 (0.1710)	Acc 0.00 (0.30)	
Epoch: [1][550/590]	Time 0.089 (0.106)	Data 0.0004 (0.0016)	Xent 6.3032 (6.3363)	Htri 0.1168 (0.1702)	Acc 0.00 (0.30)	
Epoch: [1][560/590]	Time 0.078 (0.105)	Data 0.0002 (0.0016)	Xent 6.3014 (6.3355)	Htri 0.1944 (0.1694)	Acc 0.00 (0.31)	
Epoch: [1][570/590]	Time 0.091 (0.105)	Data 0.0003 (0.0016)	Xent 6.3211 (6.3350)	Htri 0.0647 (0.1680)	Acc 0.00 (0.32)	
Epoch: [1][580/590]	Time 0.079 (0.104)	Data 0.0002 (0.0015)	Xent 6.3270 (6.3342)	Htri 0.0895 (0.1673)	Acc 0.00 (0.33)	
Epoch: [1][590/590]	Time 0.079 (0.104)	Data 0.0001 (0.0015)	Xent 6.3707 (6.3338)	Htri 0.1044 (0.1662)	Acc 0.00 (0.34)	
Epoch: [2][10/590]	Time 0.084 (0.168)	Data 0.0004 (0.0823)	Xent 6.2976 (6.2972)	Htri 0.1751 (0.1335)	Acc 0.00 (0.47)	
Epoch: [2][20/590]	Time 0.091 (0.128)	Data 0.0003 (0.0413)	Xent 6.3071 (6.2971)	Htri 0.0959 (0.1200)	Acc 0.00 (0.39)	
Epoch: [2][30/590]	Time 0.094 (0.115)	Data 0.0003 (0.0276)	Xent 6.3319 (6.2955)	Htri 0.0989 (0.1243)	Acc 0.00 (0.68)	
Epoch: [2][40/590]	Time 0.081 (0.108)	Data 0.0003 (0.0208)	Xent 6.2650 (6.2951)	Htri 0.1594 (0.1247)	Acc 0.00 (0.66)	
Epoch: [2][50/590]	Time 0.088 (0.103)	Data 0.0003 (0.0167)	Xent 6.3128 (6.2906)	Htri 0.1006 (0.1267)	Acc 1.56 (0.56)	
Epoch: [2][60/590]	Time 0.094 (0.100)	Data 0.0003 (0.0140)	Xent 6.2966 (6.2895)	Htri 0.1015 (0.1221)	Acc 0.00 (0.55)	
Epoch: [2][70/590]	Time 0.093 (0.098)	Data 0.0004 (0.0121)	Xent 6.2744 (6.2876)	Htri 0.0954 (0.1202)	Acc 0.00 (0.65)	
Epoch: [2][80/590]	Time 0.101 (0.098)	Data 0.0005 (0.0106)	Xent 6.2813 (6.2882)	Htri 0.1154 (0.1197)	Acc 1.56 (0.70)	
Epoch: [2][90/590]	Time 0.087 (0.097)	Data 0.0003 (0.0095)	Xent 6.2428 (6.2870)	Htri 0.1126 (0.1213)	Acc 3.12 (0.75)	
Epoch: [2][100/590]	Time 0.084 (0.096)	Data 0.0004 (0.0085)	Xent 6.2863 (6.2872)	Htri 0.1094 (0.1233)	Acc 0.00 (0.73)	
Epoch: [2][110/590]	Time 0.092 (0.095)	Data 0.0003 (0.0078)	Xent 6.3357 (6.2869)	Htri 0.0305 (0.1238)	Acc 0.00 (0.85)	
Epoch: [2][120/590]	Time 0.087 (0.095)	Data 0.0003 (0.0072)	Xent 6.3527 (6.2883)	Htri 0.1390 (0.1231)	Acc 0.00 (0.83)	
Epoch: [2][130/590]	Time 0.081 (0.094)	Data 0.0003 (0.0067)	Xent 6.3180 (6.2886)	Htri 0.0817 (0.1199)	Acc 1.56 (0.87)	
Epoch: [2][140/590]	Time 0.086 (0.094)	Data 0.0003 (0.0063)	Xent 6.3084 (6.2879)	Htri 0.0709 (0.1205)	Acc 0.00 (0.87)	
Epoch: [2][150/590]	Time 0.084 (0.093)	Data 0.0003 (0.0059)	Xent 6.2499 (6.2881)	Htri 0.2188 (0.1195)	Acc 1.56 (0.85)	
Epoch: [2][160/590]	Time 0.080 (0.093)	Data 0.0002 (0.0055)	Xent 6.2531 (6.2864)	Htri 0.0845 (0.1192)	Acc 0.00 (0.86)	
Epoch: [2][170/590]	Time 0.083 (0.093)	Data 0.0002 (0.0052)	Xent 6.3282 (6.2868)	Htri 0.0564 (0.1170)	Acc 0.00 (0.85)	
Epoch: [2][180/590]	Time 0.091 (0.093)	Data 0.0002 (0.0050)	Xent 6.3131 (6.2879)	Htri 0.0815 (0.1162)	Acc 1.56 (0.82)	
Epoch: [2][190/590]	Time 0.082 (0.092)	Data 0.0003 (0.0047)	Xent 6.2927 (6.2876)	Htri 0.0203 (0.1150)	Acc 1.56 (0.81)	
Epoch: [2][200/590]	Time 0.088 (0.092)	Data 0.0002 (0.0045)	Xent 6.2658 (6.2875)	Htri 0.1288 (0.1134)	Acc 0.00 (0.78)	
Epoch: [2][210/590]	Time 0.079 (0.092)	Data 0.0003 (0.0043)	Xent 6.3237 (6.2876)	Htri 0.0496 (0.1140)	Acc 0.00 (0.78)	
Epoch: [2][220/590]	Time 0.084 (0.092)	Data 0.0003 (0.0041)	Xent 6.2385 (6.2869)	Htri 0.2661 (0.1149)	Acc 0.00 (0.77)	
Epoch: [2][230/590]	Time 0.082 (0.092)	Data 0.0003 (0.0039)	Xent 6.2797 (6.2863)	Htri 0.1281 (0.1151)	Acc 1.56 (0.76)	
Epoch: [2][240/590]	Time 0.090 (0.092)	Data 0.0024 (0.0038)	Xent 6.3143 (6.2861)	Htri 0.0800 (0.1151)	Acc 1.56 (0.74)	
Epoch: [2][250/590]	Time 0.116 (0.092)	Data 0.0003 (0.0037)	Xent 6.2923 (6.2858)	Htri 0.1374 (0.1137)	Acc 0.00 (0.74)	
Epoch: [2][260/590]	Time 0.091 (0.092)	Data 0.0003 (0.0035)	Xent 6.2753 (6.2858)	Htri 0.1951 (0.1141)	Acc 0.00 (0.73)	
Epoch: [2][270/590]	Time 0.082 (0.091)	Data 0.0003 (0.0034)	Xent 6.2676 (6.2855)	Htri 0.0689 (0.1140)	Acc 1.56 (0.72)	
Epoch: [2][280/590]	Time 0.085 (0.091)	Data 0.0003 (0.0033)	Xent 6.3674 (6.2855)	Htri 0.0425 (0.1137)	Acc 0.00 (0.73)	
Epoch: [2][290/590]	Time 0.097 (0.091)	Data 0.0003 (0.0032)	Xent 6.2310 (6.2846)	Htri 0.2240 (0.1138)	Acc 1.56 (0.74)	
Epoch: [2][300/590]	Time 0.114 (0.091)	Data 0.0003 (0.0031)	Xent 6.2371 (6.2841)	Htri 0.1675 (0.1130)	Acc 1.56 (0.76)	
Epoch: [2][310/590]	Time 0.097 (0.091)	Data 0.0005 (0.0030)	Xent 6.2643 (6.2837)	Htri 0.0734 (0.1131)	Acc 0.00 (0.76)	
Epoch: [2][320/590]	Time 0.084 (0.091)	Data 0.0004 (0.0030)	Xent 6.2799 (6.2833)	Htri 0.0627 (0.1128)	Acc 0.00 (0.77)	
Epoch: [2][330/590]	Time 0.084 (0.091)	Data 0.0003 (0.0029)	Xent 6.2552 (6.2835)	Htri 0.2194 (0.1129)	Acc 0.00 (0.78)	
Epoch: [2][340/590]	Time 0.086 (0.091)	Data 0.0003 (0.0028)	Xent 6.3218 (6.2834)	Htri 0.0617 (0.1121)	Acc 1.56 (0.79)	
Epoch: [2][350/590]	Time 0.093 (0.091)	Data 0.0003 (0.0027)	Xent 6.2256 (6.2825)	Htri 0.0802 (0.1123)	Acc 3.12 (0.79)	
Epoch: [2][360/590]	Time 0.084 (0.091)	Data 0.0022 (0.0027)	Xent 6.2612 (6.2825)	Htri 0.1303 (0.1118)	Acc 0.00 (0.79)	
Epoch: [2][370/590]	Time 0.085 (0.091)	Data 0.0004 (0.0026)	Xent 6.2513 (6.2818)	Htri 0.1191 (0.1120)	Acc 0.00 (0.79)	
Epoch: [2][380/590]	Time 0.089 (0.091)	Data 0.0002 (0.0026)	Xent 6.2582 (6.2812)	Htri 0.0641 (0.1126)	Acc 3.12 (0.79)	
Epoch: [2][390/590]	Time 0.080 (0.091)	Data 0.0004 (0.0025)	Xent 6.2063 (6.2808)	Htri 0.0252 (0.1129)	Acc 1.56 (0.80)	
Epoch: [2][400/590]	Time 0.092 (0.091)	Data 0.0002 (0.0025)	Xent 6.2902 (6.2806)	Htri 0.0286 (0.1129)	Acc 1.56 (0.79)	
Epoch: [2][410/590]	Time 0.096 (0.091)	Data 0.0004 (0.0024)	Xent 6.2612 (6.2799)	Htri 0.1384 (0.1134)	Acc 1.56 (0.79)	
Epoch: [2][420/590]	Time 0.085 (0.091)	Data 0.0002 (0.0024)	Xent 6.2171 (6.2796)	Htri 0.1055 (0.1130)	Acc 1.56 (0.80)	
Epoch: [2][430/590]	Time 0.093 (0.091)	Data 0.0003 (0.0023)	Xent 6.2675 (6.2795)	Htri 0.0748 (0.1122)	Acc 1.56 (0.81)	
Epoch: [2][440/590]	Time 0.090 (0.091)	Data 0.0003 (0.0023)	Xent 6.2314 (6.2789)	Htri 0.0893 (0.1125)	Acc 0.00 (0.81)	
Epoch: [2][450/590]	Time 0.089 (0.091)	Data 0.0004 (0.0023)	Xent 6.2780 (6.2786)	Htri 0.0510 (0.1123)	Acc 0.00 (0.83)	
Epoch: [2][460/590]	Time 0.097 (0.090)	Data 0.0003 (0.0022)	Xent 6.2281 (6.2781)	Htri 0.0471 (0.1119)	Acc 3.12 (0.83)	
Epoch: [2][470/590]	Time 0.081 (0.091)	Data 0.0002 (0.0022)	Xent 6.2711 (6.2780)	Htri 0.0610 (0.1115)	Acc 0.00 (0.83)	
Epoch: [2][480/590]	Time 0.087 (0.091)	Data 0.0005 (0.0022)	Xent 6.2606 (6.2777)	Htri 0.1921 (0.1113)	Acc 0.00 (0.82)	
Epoch: [2][490/590]	Time 0.080 (0.091)	Data 0.0004 (0.0021)	Xent 6.3429 (6.2776)	Htri 0.0632 (0.1110)	Acc 0.00 (0.81)	
Epoch: [2][500/590]	Time 0.075 (0.090)	Data 0.0003 (0.0021)	Xent 6.2539 (6.2774)	Htri 0.1584 (0.1107)	Acc 0.00 (0.81)	
Epoch: [2][510/590]	Time 0.102 (0.091)	Data 0.0003 (0.0021)	Xent 6.3090 (6.2772)	Htri 0.1405 (0.1106)	Acc 0.00 (0.80)	
Epoch: [2][520/590]	Time 0.088 (0.090)	Data 0.0003 (0.0020)	Xent 6.2755 (6.2769)	Htri 0.0764 (0.1105)	Acc 0.00 (0.80)	
Epoch: [2][530/590]	Time 0.084 (0.090)	Data 0.0003 (0.0020)	Xent 6.3047 (6.2769)	Htri 0.1018 (0.1106)	Acc 0.00 (0.79)	
Epoch: [2][540/590]	Time 0.097 (0.090)	Data 0.0002 (0.0020)	Xent 6.2206 (6.2765)	Htri 0.0284 (0.1105)	Acc 0.00 (0.79)	
Epoch: [2][550/590]	Time 0.087 (0.090)	Data 0.0003 (0.0020)	Xent 6.3004 (6.2759)	Htri 0.1055 (0.1100)	Acc 0.00 (0.78)	
Epoch: [2][560/590]	Time 0.089 (0.090)	Data 0.0002 (0.0019)	Xent 6.1797 (6.2758)	Htri 0.1508 (0.1100)	Acc 1.56 (0.79)	
Epoch: [2][570/590]	Time 0.088 (0.090)	Data 0.0003 (0.0019)	Xent 6.2776 (6.2754)	Htri 0.0683 (0.1094)	Acc 0.00 (0.78)	
Epoch: [2][580/590]	Time 0.081 (0.090)	Data 0.0002 (0.0019)	Xent 6.1745 (6.2750)	Htri 0.0630 (0.1091)	Acc 1.56 (0.77)	
Epoch: [2][590/590]	Time 0.087 (0.090)	Data 0.0002 (0.0019)	Xent 6.2219 (6.2746)	Htri 0.0552 (0.1093)	Acc 1.56 (0.77)	
Epoch: [3][10/590]	Time 0.089 (0.177)	Data 0.0002 (0.0879)	Xent 6.3270 (6.2530)	Htri 0.0805 (0.0821)	Acc 0.00 (0.47)	
Epoch: [3][20/590]	Time 0.081 (0.135)	Data 0.0003 (0.0441)	Xent 6.2209 (6.2551)	Htri 0.1052 (0.0860)	Acc 0.00 (0.55)	
Epoch: [3][30/590]	Time 0.097 (0.120)	Data 0.0003 (0.0296)	Xent 6.2797 (6.2569)	Htri 0.1534 (0.0900)	Acc 0.00 (0.68)	
Epoch: [3][40/590]	Time 0.092 (0.113)	Data 0.0002 (0.0223)	Xent 6.3466 (6.2619)	Htri 0.1025 (0.0936)	Acc 0.00 (0.74)	
Epoch: [3][50/590]	Time 0.087 (0.109)	Data 0.0002 (0.0179)	Xent 6.3112 (6.2616)	Htri 0.0941 (0.0925)	Acc 0.00 (0.72)	
Epoch: [3][60/590]	Time 0.091 (0.106)	Data 0.0004 (0.0150)	Xent 6.3120 (6.2629)	Htri 0.0779 (0.0966)	Acc 0.00 (0.65)	
Epoch: [3][70/590]	Time 0.085 (0.103)	Data 0.0003 (0.0130)	Xent 6.2236 (6.2617)	Htri 0.1672 (0.0980)	Acc 1.56 (0.74)	
Epoch: [3][80/590]	Time 0.085 (0.101)	Data 0.0004 (0.0114)	Xent 6.2474 (6.2608)	Htri 0.1933 (0.0980)	Acc 1.56 (0.74)	
Epoch: [3][90/590]	Time 0.078 (0.100)	Data 0.0002 (0.0102)	Xent 6.2475 (6.2589)	Htri 0.0308 (0.0971)	Acc 1.56 (0.73)	
Epoch: [3][100/590]	Time 0.095 (0.099)	Data 0.0024 (0.0093)	Xent 6.3316 (6.2586)	Htri 0.1135 (0.0975)	Acc 0.00 (0.69)	
Epoch: [3][110/590]	Time 0.091 (0.097)	Data 0.0003 (0.0085)	Xent 6.2298 (6.2572)	Htri 0.1790 (0.0984)	Acc 0.00 (0.72)	
Epoch: [3][120/590]	Time 0.095 (0.097)	Data 0.0002 (0.0078)	Xent 6.2308 (6.2555)	Htri 0.1436 (0.0995)	Acc 0.00 (0.73)	
Epoch: [3][130/590]	Time 0.080 (0.096)	Data 0.0002 (0.0072)	Xent 6.2517 (6.2556)	Htri 0.1356 (0.0995)	Acc 0.00 (0.71)	
Epoch: [3][140/590]	Time 0.073 (0.095)	Data 0.0001 (0.0067)	Xent 6.3033 (6.2552)	Htri 0.0686 (0.1015)	Acc 0.00 (0.75)	
Epoch: [3][150/590]	Time 0.072 (0.094)	Data 0.0002 (0.0063)	Xent 6.2692 (6.2550)	Htri 0.1432 (0.1030)	Acc 1.56 (0.77)	
Epoch: [3][160/590]	Time 0.084 (0.093)	Data 0.0003 (0.0059)	Xent 6.2479 (6.2533)	Htri 0.0739 (0.1051)	Acc 1.56 (0.75)	
Epoch: [3][170/590]	Time 0.082 (0.093)	Data 0.0002 (0.0056)	Xent 6.2278 (6.2528)	Htri 0.0665 (0.1034)	Acc 1.56 (0.73)	
Epoch: [3][180/590]	Time 0.074 (0.092)	Data 0.0002 (0.0053)	Xent 6.2631 (6.2525)	Htri 0.0696 (0.1025)	Acc 0.00 (0.75)	
