==========
Args:Namespace(adam_beta1=0.9, adam_beta2=0.999, arch='mobilenet_v3_small', color_aug=False, color_jitter=False, eval_freq=5, evaluate=False, gamma=0.1, gpu_devices='0', height=224, label_smooth=False, lambda_htri=1, lambda_xent=1, load_weights='', lr=6e-05, lr_scheduler='multi_step', margin=0.3, max_epoch=60, momentum=0.9, no_pretrained=True, num_instances=4, optim='sgd', print_freq=10, query_remove=True, random_erase=False, resume='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/mobilenet_v3_small_60_sgd_0.00006', rmsprop_alpha=0.99, root='/mnt/fast/nobackup/users/rs01960/AdvanceCV', save_dir='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/mobilenet_v3_small_60_sgd_0.00006', seed=1, sgd_dampening=0, sgd_nesterov=False, source_names=['veri'], split_id=0, start_epoch=0, start_eval=0, stepsize=[20, 40], target_names=['veri'], test_batch_size=100, test_size=800, train_batch_size=64, train_sampler='RandomSampler', use_avai_gpus=False, use_cpu=False, visualize_ranks=False, weight_decay=0.0005, width=224, workers=8)
==========
Value Of GPU :  True
Currently using GPU 0
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: mobilenet_v3_small
Model size: 0.927 M
=> Start training
Epoch: [1][10/590]	Time 0.071 (0.878)	Data 0.0002 (0.0708)	Xent 6.3343 (6.3710)	Htri 0.4147 (0.4960)	Acc 0.00 (0.00)	
Epoch: [1][140/590]	Time 0.080 (0.130)	Data 0.0002 (0.0053)	Xent 6.3406 (6.3644)	Htri 0.3202 (0.4382)	Acc 0.00 (0.11)	
Epoch: [1][150/590]	Time 0.073 (0.126)	Data 0.0002 (0.0049)	Xent 6.3999 (6.3647)	Htri 0.0000 (0.4309)	Acc 0.00 (0.11)	
Epoch: [1][160/590]	Time 0.076 (0.123)	Data 0.0004 (0.0046)	Xent 6.3571 (6.3642)	Htri 0.2739 (0.4277)	Acc 0.00 (0.11)	
Epoch: [1][170/590]	Time 0.068 (0.120)	Data 0.0002 (0.0044)	Xent 6.3689 (6.3643)	Htri 0.4394 (0.4174)	Acc 1.56 (0.11)	
Epoch: [1][180/590]	Time 0.071 (0.117)	Data 0.0002 (0.0041)	Xent 6.3940 (6.3642)	Htri 0.2655 (0.4074)	Acc 0.00 (0.12)	
Epoch: [1][190/590]	Time 0.070 (0.115)	Data 0.0003 (0.0039)	Xent 6.3809 (6.3642)	Htri 0.1025 (0.4032)	Acc 0.00 (0.12)	
Epoch: [1][200/590]	Time 0.072 (0.112)	Data 0.0002 (0.0038)	Xent 6.3116 (6.3639)	Htri 0.3089 (0.3933)	Acc 0.00 (0.11)	
Epoch: [1][210/590]	Time 0.071 (0.110)	Data 0.0003 (0.0036)	Xent 6.3948 (6.3640)	Htri 0.0970 (0.3908)	Acc 0.00 (0.11)	
Epoch: [1][220/590]	Time 0.071 (0.109)	Data 0.0002 (0.0034)	Xent 6.3410 (6.3637)	Htri 0.1975 (0.3857)	Acc 0.00 (0.11)	
Epoch: [1][230/590]	Time 0.072 (0.107)	Data 0.0003 (0.0033)	Xent 6.3680 (6.3633)	Htri 0.1969 (0.3816)	Acc 0.00 (0.11)	
Epoch: [1][240/590]	Time 0.072 (0.106)	Data 0.0002 (0.0032)	Xent 6.3850 (6.3634)	Htri 0.5073 (0.3750)	Acc 0.00 (0.11)	
Epoch: [1][250/590]	Time 0.071 (0.104)	Data 0.0002 (0.0031)	Xent 6.3648 (6.3634)	Htri 0.6845 (0.3772)	Acc 0.00 (0.11)	
Epoch: [1][260/590]	Time 0.073 (0.103)	Data 0.0002 (0.0029)	Xent 6.3259 (6.3632)	Htri 0.6530 (0.3754)	Acc 0.00 (0.11)	
Epoch: [1][270/590]	Time 0.069 (0.102)	Data 0.0002 (0.0028)	Xent 6.3354 (6.3630)	Htri 0.5522 (0.3714)	Acc 0.00 (0.11)	
Epoch: [1][280/590]	Time 0.071 (0.101)	Data 0.0004 (0.0028)	Xent 6.3903 (6.3631)	Htri 0.8696 (0.3722)	Acc 0.00 (0.11)	
Epoch: [1][290/590]	Time 0.073 (0.100)	Data 0.0002 (0.0027)	Xent 6.3634 (6.3632)	Htri 0.2126 (0.3718)	Acc 0.00 (0.11)	
Epoch: [1][300/590]	Time 0.073 (0.099)	Data 0.0002 (0.0026)	Xent 6.3672 (6.3629)	Htri 0.3771 (0.3734)	Acc 0.00 (0.10)	
Epoch: [1][310/590]	Time 0.074 (0.098)	Data 0.0003 (0.0025)	Xent 6.3592 (6.3629)	Htri 0.2169 (0.3703)	Acc 0.00 (0.10)	
Epoch: [1][320/590]	Time 0.071 (0.097)	Data 0.0002 (0.0024)	Xent 6.3759 (6.3628)	Htri 0.1310 (0.3652)	Acc 0.00 (0.11)	
Epoch: [1][330/590]	Time 0.073 (0.096)	Data 0.0002 (0.0024)	Xent 6.3780 (6.3626)	Htri 0.1116 (0.3617)	Acc 0.00 (0.11)	
Epoch: [1][340/590]	Time 0.073 (0.096)	Data 0.0003 (0.0023)	Xent 6.3818 (6.3623)	Htri 0.3902 (0.3596)	Acc 0.00 (0.11)	
Epoch: [1][350/590]	Time 0.071 (0.095)	Data 0.0002 (0.0023)	Xent 6.3447 (6.3620)	Htri 0.0687 (0.3558)	Acc 1.56 (0.12)	
Epoch: [1][360/590]	Time 0.075 (0.094)	Data 0.0002 (0.0022)	Xent 6.3619 (6.3617)	Htri 0.2611 (0.3531)	Acc 0.00 (0.12)	
Epoch: [1][370/590]	Time 0.073 (0.094)	Data 0.0003 (0.0021)	Xent 6.3697 (6.3616)	Htri 0.2387 (0.3507)	Acc 0.00 (0.11)	
Epoch: [1][380/590]	Time 0.071 (0.093)	Data 0.0002 (0.0021)	Xent 6.3539 (6.3616)	Htri 0.7058 (0.3493)	Acc 0.00 (0.12)	
Epoch: [1][390/590]	Time 0.071 (0.093)	Data 0.0003 (0.0020)	Xent 6.3779 (6.3615)	Htri 0.3397 (0.3459)	Acc 0.00 (0.11)	
Epoch: [1][400/590]	Time 0.069 (0.092)	Data 0.0002 (0.0020)	Xent 6.3712 (6.3614)	Htri 0.8566 (0.3471)	Acc 0.00 (0.11)	
Epoch: [1][410/590]	Time 0.073 (0.092)	Data 0.0002 (0.0020)	Xent 6.3597 (6.3611)	Htri 0.2017 (0.3431)	Acc 1.56 (0.12)	
Epoch: [1][420/590]	Time 0.071 (0.091)	Data 0.0002 (0.0019)	Xent 6.3467 (6.3609)	Htri 0.1362 (0.3403)	Acc 0.00 (0.12)	
Epoch: [1][430/590]	Time 0.070 (0.091)	Data 0.0001 (0.0019)	Xent 6.3588 (6.3610)	Htri 0.3455 (0.3400)	Acc 1.56 (0.12)	
Epoch: [1][440/590]	Time 0.072 (0.090)	Data 0.0003 (0.0018)	Xent 6.3453 (6.3608)	Htri 0.1971 (0.3385)	Acc 0.00 (0.12)	
Epoch: [1][450/590]	Time 0.071 (0.090)	Data 0.0002 (0.0018)	Xent 6.3133 (6.3607)	Htri 0.6392 (0.3363)	Acc 0.00 (0.12)	
Epoch: [1][460/590]	Time 0.073 (0.089)	Data 0.0002 (0.0018)	Xent 6.3725 (6.3605)	Htri 0.0248 (0.3329)	Acc 0.00 (0.12)	
Epoch: [1][470/590]	Time 0.068 (0.089)	Data 0.0002 (0.0017)	Xent 6.3503 (6.3603)	Htri 0.3333 (0.3335)	Acc 0.00 (0.12)	
Epoch: [1][480/590]	Time 0.071 (0.089)	Data 0.0002 (0.0017)	Xent 6.3525 (6.3602)	Htri 0.1013 (0.3310)	Acc 0.00 (0.11)	
Epoch: [1][490/590]	Time 0.082 (0.088)	Data 0.0002 (0.0017)	Xent 6.3568 (6.3602)	Htri 0.3724 (0.3286)	Acc 0.00 (0.12)	
Epoch: [1][500/590]	Time 0.072 (0.088)	Data 0.0003 (0.0017)	Xent 6.3517 (6.3602)	Htri 0.0290 (0.3261)	Acc 0.00 (0.12)	
Epoch: [1][510/590]	Time 0.067 (0.088)	Data 0.0001 (0.0016)	Xent 6.3755 (6.3602)	Htri 0.1965 (0.3233)	Acc 0.00 (0.12)	
Epoch: [1][520/590]	Time 0.069 (0.087)	Data 0.0002 (0.0016)	Xent 6.3520 (6.3602)	Htri 0.3311 (0.3221)	Acc 0.00 (0.12)	
Epoch: [1][530/590]	Time 0.072 (0.087)	Data 0.0003 (0.0016)	Xent 6.3722 (6.3601)	Htri 0.2131 (0.3203)	Acc 0.00 (0.12)	
Epoch: [1][540/590]	Time 0.073 (0.087)	Data 0.0002 (0.0016)	Xent 6.3545 (6.3601)	Htri 0.0685 (0.3187)	Acc 0.00 (0.12)	
Epoch: [1][550/590]	Time 0.072 (0.087)	Data 0.0002 (0.0015)	Xent 6.3849 (6.3600)	Htri 0.1146 (0.3168)	Acc 0.00 (0.12)	
Epoch: [1][560/590]	Time 0.072 (0.086)	Data 0.0002 (0.0015)	Xent 6.3567 (6.3600)	Htri 0.1268 (0.3142)	Acc 0.00 (0.12)	
Epoch: [1][570/590]	Time 0.071 (0.086)	Data 0.0002 (0.0015)	Xent 6.3741 (6.3598)	Htri 0.1900 (0.3113)	Acc 0.00 (0.13)	
Epoch: [1][580/590]	Time 0.067 (0.086)	Data 0.0001 (0.0015)	Xent 6.3346 (6.3597)	Htri 0.2918 (0.3088)	Acc 0.00 (0.13)	
Epoch: [1][590/590]	Time 0.074 (0.085)	Data 0.0001 (0.0014)	Xent 6.3405 (6.3596)	Htri 0.1941 (0.3067)	Acc 0.00 (0.13)	
Epoch: [2][10/590]	Time 0.076 (0.141)	Data 0.0003 (0.0638)	Xent 6.3623 (6.3538)	Htri 0.1609 (0.1829)	Acc 0.00 (0.16)	
Epoch: [2][20/590]	Time 0.072 (0.107)	Data 0.0002 (0.0320)	Xent 6.3537 (6.3555)	Htri 0.1230 (0.2083)	Acc 0.00 (0.08)	
Epoch: [2][30/590]	Time 0.081 (0.097)	Data 0.0004 (0.0215)	Xent 6.3579 (6.3543)	Htri 0.2880 (0.2092)	Acc 0.00 (0.10)	
Epoch: [2][40/590]	Time 0.071 (0.091)	Data 0.0003 (0.0162)	Xent 6.3528 (6.3548)	Htri 0.1893 (0.2116)	Acc 0.00 (0.16)	
Epoch: [2][50/590]	Time 0.068 (0.087)	Data 0.0001 (0.0130)	Xent 6.3477 (6.3534)	Htri 0.2243 (0.2174)	Acc 0.00 (0.12)	
Epoch: [2][60/590]	Time 0.082 (0.085)	Data 0.0004 (0.0109)	Xent 6.3342 (6.3528)	Htri 0.1121 (0.2174)	Acc 1.56 (0.16)	
Epoch: [2][70/590]	Time 0.072 (0.083)	Data 0.0002 (0.0094)	Xent 6.3419 (6.3519)	Htri 0.5196 (0.2219)	Acc 0.00 (0.16)	
Epoch: [2][80/590]	Time 0.076 (0.083)	Data 0.0003 (0.0082)	Xent 6.3704 (6.3522)	Htri 0.0810 (0.2132)	Acc 0.00 (0.14)	
Epoch: [2][90/590]	Time 0.073 (0.082)	Data 0.0002 (0.0073)	Xent 6.3578 (6.3530)	Htri 0.0610 (0.2098)	Acc 0.00 (0.12)	
Epoch: [2][100/590]	Time 0.074 (0.081)	Data 0.0004 (0.0066)	Xent 6.3889 (6.3527)	Htri 0.0935 (0.2117)	Acc 0.00 (0.17)	
Epoch: [2][110/590]	Time 0.071 (0.080)	Data 0.0002 (0.0061)	Xent 6.3417 (6.3529)	Htri 0.1603 (0.2116)	Acc 0.00 (0.17)	
Epoch: [2][120/590]	Time 0.076 (0.080)	Data 0.0003 (0.0056)	Xent 6.3505 (6.3528)	Htri 0.0684 (0.2062)	Acc 0.00 (0.17)	
Epoch: [2][130/590]	Time 0.074 (0.080)	Data 0.0002 (0.0052)	Xent 6.3496 (6.3531)	Htri 0.2563 (0.2070)	Acc 0.00 (0.17)	
Epoch: [2][140/590]	Time 0.071 (0.079)	Data 0.0003 (0.0048)	Xent 6.3273 (6.3523)	Htri 0.2392 (0.2075)	Acc 0.00 (0.16)	
Epoch: [2][150/590]	Time 0.076 (0.079)	Data 0.0003 (0.0045)	Xent 6.3953 (6.3524)	Htri 0.1283 (0.2039)	Acc 0.00 (0.16)	
Epoch: [2][160/590]	Time 0.080 (0.079)	Data 0.0003 (0.0043)	Xent 6.3594 (6.3525)	Htri 0.1656 (0.2024)	Acc 0.00 (0.16)	
Epoch: [2][170/590]	Time 0.078 (0.078)	Data 0.0003 (0.0040)	Xent 6.3617 (6.3524)	Htri 0.1982 (0.2018)	Acc 0.00 (0.15)	
Epoch: [2][180/590]	Time 0.075 (0.078)	Data 0.0004 (0.0038)	Xent 6.3673 (6.3525)	Htri 0.1714 (0.1995)	Acc 3.12 (0.16)	
Epoch: [2][190/590]	Time 0.075 (0.078)	Data 0.0003 (0.0036)	Xent 6.3478 (6.3525)	Htri 0.1582 (0.2009)	Acc 0.00 (0.16)	
Epoch: [2][200/590]	Time 0.072 (0.078)	Data 0.0004 (0.0035)	Xent 6.3782 (6.3527)	Htri 0.0710 (0.1978)	Acc 0.00 (0.19)	
Epoch: [2][210/590]	Time 0.076 (0.078)	Data 0.0003 (0.0033)	Xent 6.3663 (6.3531)	Htri 0.0889 (0.1943)	Acc 0.00 (0.19)	
Epoch: [2][220/590]	Time 0.075 (0.078)	Data 0.0003 (0.0032)	Xent 6.3423 (6.3531)	Htri 0.3600 (0.1962)	Acc 0.00 (0.19)	
Epoch: [2][230/590]	Time 0.074 (0.077)	Data 0.0003 (0.0030)	Xent 6.3313 (6.3532)	Htri 0.2575 (0.1952)	Acc 0.00 (0.18)	
Epoch: [2][240/590]	Time 0.072 (0.077)	Data 0.0003 (0.0029)	Xent 6.3391 (6.3532)	Htri 0.1620 (0.1936)	Acc 0.00 (0.20)	
Epoch: [2][250/590]	Time 0.076 (0.077)	Data 0.0004 (0.0028)	Xent 6.3404 (6.3531)	Htri 0.0796 (0.1937)	Acc 0.00 (0.19)	
Epoch: [2][260/590]	Time 0.077 (0.077)	Data 0.0003 (0.0027)	Xent 6.3602 (6.3529)	Htri 0.1276 (0.1918)	Acc 0.00 (0.20)	
Epoch: [2][270/590]	Time 0.076 (0.077)	Data 0.0003 (0.0026)	Xent 6.3617 (6.3531)	Htri 0.3564 (0.1922)	Acc 1.56 (0.20)	
Epoch: [2][280/590]	Time 0.072 (0.077)	Data 0.0002 (0.0026)	Xent 6.3603 (6.3529)	Htri 0.3387 (0.1919)	Acc 0.00 (0.20)	
Epoch: [2][290/590]	Time 0.073 (0.077)	Data 0.0005 (0.0025)	Xent 6.3604 (6.3528)	Htri 0.0817 (0.1916)	Acc 1.56 (0.20)	
Epoch: [2][300/590]	Time 0.073 (0.077)	Data 0.0002 (0.0024)	Xent 6.3404 (6.3528)	Htri 0.3138 (0.1908)	Acc 0.00 (0.22)	
Epoch: [2][310/590]	Time 0.076 (0.077)	Data 0.0003 (0.0023)	Xent 6.3669 (6.3532)	Htri 0.1456 (0.1893)	Acc 0.00 (0.22)	
Epoch: [2][320/590]	Time 0.077 (0.077)	Data 0.0004 (0.0023)	Xent 6.3447 (6.3531)	Htri 0.0833 (0.1878)	Acc 1.56 (0.22)	
Epoch: [2][330/590]	Time 0.074 (0.077)	Data 0.0003 (0.0022)	Xent 6.3385 (6.3532)	Htri 0.0737 (0.1867)	Acc 0.00 (0.22)	
Epoch: [2][340/590]	Time 0.073 (0.076)	Data 0.0003 (0.0022)	Xent 6.3488 (6.3533)	Htri 0.1417 (0.1862)	Acc 1.56 (0.23)	
Epoch: [2][350/590]	Time 0.073 (0.076)	Data 0.0003 (0.0021)	Xent 6.3619 (6.3532)	Htri 0.1880 (0.1849)	Acc 0.00 (0.22)	
Epoch: [2][360/590]	Time 0.071 (0.076)	Data 0.0003 (0.0020)	Xent 6.3845 (6.3532)	Htri 0.1820 (0.1837)	Acc 1.56 (0.23)	
Epoch: [2][370/590]	Time 0.075 (0.076)	Data 0.0002 (0.0020)	Xent 6.3382 (6.3531)	Htri 0.2799 (0.1835)	Acc 0.00 (0.23)	
Epoch: [2][380/590]	Time 0.075 (0.076)	Data 0.0002 (0.0020)	Xent 6.3437 (6.3531)	Htri 0.0900 (0.1834)	Acc 0.00 (0.22)	
Epoch: [2][390/590]	Time 0.077 (0.076)	Data 0.0003 (0.0019)	Xent 6.3389 (6.3532)	Htri 0.0424 (0.1829)	Acc 0.00 (0.22)	
Epoch: [2][400/590]	Time 0.081 (0.076)	Data 0.0038 (0.0019)	Xent 6.3483 (6.3532)	Htri 0.2577 (0.1825)	Acc 0.00 (0.22)	
Epoch: [2][410/590]	Time 0.082 (0.076)	Data 0.0003 (0.0019)	Xent 6.3463 (6.3532)	Htri 0.1348 (0.1817)	Acc 0.00 (0.22)	
Epoch: [2][420/590]	Time 0.081 (0.076)	Data 0.0004 (0.0018)	Xent 6.3438 (6.3530)	Htri 0.2567 (0.1808)	Acc 0.00 (0.23)	
Epoch: [2][430/590]	Time 0.074 (0.076)	Data 0.0003 (0.0018)	Xent 6.3546 (6.3530)	Htri 0.0986 (0.1804)	Acc 0.00 (0.23)	
Epoch: [2][440/590]	Time 0.073 (0.076)	Data 0.0002 (0.0017)	Xent 6.3369 (6.3528)	Htri 0.1718 (0.1805)	Acc 0.00 (0.23)	
Epoch: [2][450/590]	Time 0.075 (0.076)	Data 0.0005 (0.0017)	Xent 6.3360 (6.3527)	Htri 0.1825 (0.1796)	Acc 0.00 (0.23)	
Epoch: [2][460/590]	Time 0.076 (0.076)	Data 0.0003 (0.0017)	Xent 6.3312 (6.3526)	Htri 0.3576 (0.1788)	Acc 1.56 (0.23)	
Epoch: [2][470/590]	Time 0.074 (0.076)	Data 0.0004 (0.0017)	Xent 6.3536 (6.3526)	Htri 0.0762 (0.1786)	Acc 1.56 (0.23)	
Epoch: [2][480/590]	Time 0.073 (0.076)	Data 0.0003 (0.0016)	Xent 6.3569 (6.3524)	Htri 0.2449 (0.1778)	Acc 0.00 (0.23)	
Epoch: [2][490/590]	Time 0.075 (0.076)	Data 0.0002 (0.0016)	Xent 6.3727 (6.3525)	Htri 0.2736 (0.1782)	Acc 0.00 (0.24)	
Epoch: [2][500/590]	Time 0.070 (0.076)	Data 0.0003 (0.0016)	Xent 6.3450 (6.3526)	Htri 0.1377 (0.1778)	Acc 0.00 (0.23)	
Epoch: [2][510/590]	Time 0.075 (0.076)	Data 0.0003 (0.0016)	Xent 6.3241 (6.3526)	Htri 0.1021 (0.1773)	Acc 0.00 (0.23)	
Epoch: [2][520/590]	Time 0.074 (0.076)	Data 0.0003 (0.0015)	Xent 6.3618 (6.3526)	Htri 0.1076 (0.1768)	Acc 1.56 (0.24)	
Epoch: [2][530/590]	Time 0.074 (0.076)	Data 0.0003 (0.0015)	Xent 6.3538 (6.3526)	Htri 0.0132 (0.1759)	Acc 0.00 (0.24)	
Epoch: [2][540/590]	Time 0.077 (0.076)	Data 0.0002 (0.0015)	Xent 6.3491 (6.3527)	Htri 0.1370 (0.1762)	Acc 1.56 (0.24)	
Epoch: [2][550/590]	Time 0.069 (0.076)	Data 0.0002 (0.0015)	Xent 6.3538 (6.3528)	Htri 0.3377 (0.1758)	Acc 0.00 (0.24)	
Epoch: [2][560/590]	Time 0.070 (0.076)	Data 0.0004 (0.0014)	Xent 6.3406 (6.3527)	Htri 0.1721 (0.1756)	Acc 0.00 (0.25)	
Epoch: [2][570/590]	Time 0.070 (0.076)	Data 0.0003 (0.0014)	Xent 6.3689 (6.3527)	Htri 0.0832 (0.1751)	Acc 0.00 (0.25)	
Epoch: [2][580/590]	Time 0.070 (0.075)	Data 0.0001 (0.0014)	Xent 6.3665 (6.3527)	Htri 0.3311 (0.1750)	Acc 0.00 (0.24)	
Epoch: [2][590/590]	Time 0.070 (0.075)	Data 0.0001 (0.0014)	Xent 6.3577 (6.3525)	Htri 0.1748 (0.1746)	Acc 0.00 (0.25)	
Epoch: [3][10/590]	Time 0.072 (0.141)	Data 0.0003 (0.0613)	Xent 6.3685 (6.3461)	Htri 0.0409 (0.1309)	Acc 0.00 (0.47)	
Epoch: [3][20/590]	Time 0.076 (0.108)	Data 0.0005 (0.0308)	Xent 6.3456 (6.3461)	Htri 0.1359 (0.1361)	Acc 0.00 (0.23)	
Epoch: [3][30/590]	Time 0.070 (0.096)	Data 0.0002 (0.0206)	Xent 6.3699 (6.3472)	Htri 0.1676 (0.1484)	Acc 1.56 (0.21)	
Epoch: [3][40/590]	Time 0.072 (0.089)	Data 0.0002 (0.0155)	Xent 6.3396 (6.3472)	Htri 0.0977 (0.1493)	Acc 0.00 (0.35)	
Epoch: [3][50/590]	Time 0.070 (0.086)	Data 0.0002 (0.0125)	Xent 6.3645 (6.3484)	Htri 0.1227 (0.1482)	Acc 0.00 (0.31)	
Epoch: [3][60/590]	Time 0.071 (0.083)	Data 0.0002 (0.0104)	Xent 6.3733 (6.3487)	Htri 0.1157 (0.1424)	Acc 1.56 (0.39)	
Epoch: [3][70/590]	Time 0.073 (0.082)	Data 0.0002 (0.0090)	Xent 6.3583 (6.3481)	Htri 0.1414 (0.1417)	Acc 0.00 (0.36)	
Epoch: [3][80/590]	Time 0.070 (0.081)	Data 0.0002 (0.0079)	Xent 6.3472 (6.3474)	Htri 0.0965 (0.1401)	Acc 0.00 (0.39)	
Epoch: [3][90/590]	Time 0.076 (0.080)	Data 0.0003 (0.0070)	Xent 6.3493 (6.3476)	Htri 0.0108 (0.1340)	Acc 0.00 (0.36)	
Epoch: [3][100/590]	Time 0.076 (0.080)	Data 0.0003 (0.0064)	Xent 6.3270 (6.3468)	Htri 0.2294 (0.1342)	Acc 0.00 (0.41)	
Epoch: [3][110/590]	Time 0.072 (0.079)	Data 0.0003 (0.0058)	Xent 6.3571 (6.3476)	Htri 0.1226 (0.1349)	Acc 0.00 (0.37)	
Epoch: [3][120/590]	Time 0.071 (0.079)	Data 0.0001 (0.0054)	Xent 6.3443 (6.3473)	Htri 0.1566 (0.1349)	Acc 0.00 (0.36)	
Epoch: [3][130/590]	Time 0.073 (0.079)	Data 0.0002 (0.0050)	Xent 6.3476 (6.3475)	Htri 0.1531 (0.1347)	Acc 0.00 (0.35)	
Epoch: [3][140/590]	Time 0.073 (0.079)	Data 0.0003 (0.0046)	Xent 6.3539 (6.3480)	Htri 0.0384 (0.1345)	Acc 0.00 (0.35)	
Epoch: [3][150/590]	Time 0.079 (0.078)	Data 0.0003 (0.0043)	Xent 6.3555 (6.3484)	Htri 0.0544 (0.1353)	Acc 0.00 (0.33)	
Epoch: [3][160/590]	Time 0.074 (0.078)	Data 0.0006 (0.0041)	Xent 6.3564 (6.3483)	Htri 0.1258 (0.1369)	Acc 0.00 (0.32)	
Epoch: [3][170/590]	Time 0.076 (0.078)	Data 0.0004 (0.0039)	Xent 6.3553 (6.3481)	Htri 0.0869 (0.1374)	Acc 0.00 (0.33)	
