==========
Args:Namespace(adam_beta1=0.9, adam_beta2=0.999, arch='resnet34_fc512', color_aug=False, color_jitter=False, eval_freq=5, evaluate=False, gamma=0.1, gpu_devices='0', height=224, label_smooth=False, lambda_htri=1, lambda_xent=1, load_weights='', lr=6e-05, lr_scheduler='multi_step', margin=0.3, max_epoch=60, momentum=0.9, no_pretrained=True, num_instances=4, optim='sgd', print_freq=10, query_remove=True, random_erase=False, resume='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/resnet34_fc512_60_sgd_0.00006', rmsprop_alpha=0.99, root='/mnt/fast/nobackup/users/rs01960/AdvanceCV', save_dir='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/resnet34_fc512_60_sgd_0.00006', seed=1, sgd_dampening=0, sgd_nesterov=False, source_names=['veri'], split_id=0, start_epoch=0, start_eval=0, stepsize=[20, 40], target_names=['veri'], test_batch_size=100, test_size=800, train_batch_size=64, train_sampler='RandomSampler', use_avai_gpus=False, use_cpu=False, visualize_ranks=False, weight_decay=0.0005, width=224, workers=8)
==========
Value Of GPU :  True
Currently using GPU 0
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: resnet34_fc512
Model size: 21.548 M
=> Start training
Epoch: [1][10/590]	Time 0.108 (0.355)	Data 0.0023 (0.0481)	Xent 6.3295 (6.3668)	Htri 0.8185 (0.4070)	Acc 1.56 (0.31)	
Epoch: [1][20/590]	Time 0.103 (0.231)	Data 0.0002 (0.0242)	Xent 6.3557 (6.3666)	Htri 1.2725 (0.6994)	Acc 0.00 (0.31)	
Epoch: [1][30/590]	Time 0.107 (0.189)	Data 0.0003 (0.0162)	Xent 6.3604 (6.3670)	Htri 0.5533 (0.6798)	Acc 0.00 (0.42)	
Epoch: [1][40/590]	Time 0.106 (0.169)	Data 0.0003 (0.0122)	Xent 6.4060 (6.3675)	Htri 2.3647 (0.7240)	Acc 0.00 (0.31)	
Epoch: [1][50/590]	Time 0.106 (0.157)	Data 0.0003 (0.0098)	Xent 6.3972 (6.3682)	Htri 0.3016 (0.6639)	Acc 0.00 (0.28)	
Epoch: [1][60/590]	Time 0.103 (0.148)	Data 0.0001 (0.0082)	Xent 6.3372 (6.3655)	Htri 0.5346 (0.6681)	Acc 0.00 (0.26)	
Epoch: [1][70/590]	Time 0.106 (0.142)	Data 0.0002 (0.0071)	Xent 6.3741 (6.3641)	Htri 0.4465 (0.6544)	Acc 0.00 (0.25)	
Epoch: [1][80/590]	Time 0.103 (0.137)	Data 0.0003 (0.0062)	Xent 6.3594 (6.3641)	Htri 0.7931 (0.6462)	Acc 0.00 (0.21)	
Epoch: [1][90/590]	Time 0.102 (0.134)	Data 0.0002 (0.0056)	Xent 6.3947 (6.3646)	Htri 0.1391 (0.6274)	Acc 0.00 (0.19)	
Epoch: [1][100/590]	Time 0.102 (0.131)	Data 0.0001 (0.0050)	Xent 6.3656 (6.3649)	Htri 0.3465 (0.6083)	Acc 1.56 (0.20)	
Epoch: [1][110/590]	Time 0.107 (0.128)	Data 0.0002 (0.0046)	Xent 6.3762 (6.3645)	Htri 0.8248 (0.5914)	Acc 0.00 (0.18)	
Epoch: [1][120/590]	Time 0.105 (0.127)	Data 0.0003 (0.0043)	Xent 6.3565 (6.3642)	Htri 0.4247 (0.5787)	Acc 0.00 (0.17)	
Epoch: [1][130/590]	Time 0.105 (0.125)	Data 0.0002 (0.0040)	Xent 6.3228 (6.3640)	Htri 0.4071 (0.5734)	Acc 0.00 (0.17)	
Epoch: [1][140/590]	Time 0.104 (0.123)	Data 0.0001 (0.0037)	Xent 6.3259 (6.3634)	Htri 0.1108 (0.5617)	Acc 1.56 (0.19)	
Epoch: [1][150/590]	Time 0.105 (0.122)	Data 0.0002 (0.0035)	Xent 6.3543 (6.3629)	Htri 0.3540 (0.5523)	Acc 1.56 (0.19)	
Epoch: [1][160/590]	Time 0.106 (0.121)	Data 0.0003 (0.0033)	Xent 6.3377 (6.3623)	Htri 1.1647 (0.5590)	Acc 0.00 (0.19)	
Epoch: [1][170/590]	Time 0.104 (0.120)	Data 0.0003 (0.0031)	Xent 6.3345 (6.3625)	Htri 0.4588 (0.5553)	Acc 0.00 (0.18)	
Epoch: [1][180/590]	Time 0.105 (0.119)	Data 0.0002 (0.0029)	Xent 6.3201 (6.3623)	Htri 0.4319 (0.5474)	Acc 0.00 (0.19)	
Epoch: [1][190/590]	Time 0.108 (0.119)	Data 0.0003 (0.0028)	Xent 6.3639 (6.3613)	Htri 0.1819 (0.5418)	Acc 0.00 (0.21)	
Epoch: [1][200/590]	Time 0.107 (0.118)	Data 0.0002 (0.0027)	Xent 6.3535 (6.3611)	Htri 0.2342 (0.5342)	Acc 0.00 (0.21)	
Epoch: [1][210/590]	Time 0.102 (0.118)	Data 0.0002 (0.0026)	Xent 6.3357 (6.3609)	Htri 0.5345 (0.5289)	Acc 0.00 (0.21)	
Epoch: [1][220/590]	Time 0.104 (0.117)	Data 0.0002 (0.0025)	Xent 6.3736 (6.3606)	Htri 0.4004 (0.5219)	Acc 0.00 (0.21)	
Epoch: [1][230/590]	Time 0.105 (0.117)	Data 0.0002 (0.0024)	Xent 6.3241 (6.3598)	Htri 0.3951 (0.5112)	Acc 0.00 (0.22)	
Epoch: [1][240/590]	Time 0.108 (0.116)	Data 0.0004 (0.0023)	Xent 6.3643 (6.3589)	Htri 0.5749 (0.5057)	Acc 0.00 (0.22)	
Epoch: [1][250/590]	Time 0.112 (0.116)	Data 0.0003 (0.0022)	Xent 6.3537 (6.3583)	Htri 0.4254 (0.4983)	Acc 1.56 (0.22)	
Epoch: [1][260/590]	Time 0.107 (0.115)	Data 0.0002 (0.0021)	Xent 6.3556 (6.3577)	Htri 0.1393 (0.4916)	Acc 0.00 (0.22)	
Epoch: [1][270/590]	Time 0.107 (0.115)	Data 0.0003 (0.0020)	Xent 6.3341 (6.3571)	Htri 0.2869 (0.4876)	Acc 0.00 (0.21)	
Epoch: [1][280/590]	Time 0.115 (0.115)	Data 0.0003 (0.0020)	Xent 6.3413 (6.3565)	Htri 0.7135 (0.4846)	Acc 0.00 (0.23)	
Epoch: [1][290/590]	Time 0.107 (0.115)	Data 0.0003 (0.0019)	Xent 6.3525 (6.3561)	Htri 0.5956 (0.4833)	Acc 0.00 (0.24)	
Epoch: [1][300/590]	Time 0.106 (0.114)	Data 0.0002 (0.0019)	Xent 6.3230 (6.3555)	Htri 0.0519 (0.4751)	Acc 0.00 (0.24)	
Epoch: [1][310/590]	Time 0.106 (0.114)	Data 0.0003 (0.0018)	Xent 6.3606 (6.3550)	Htri 0.2911 (0.4724)	Acc 0.00 (0.23)	
Epoch: [1][320/590]	Time 0.106 (0.114)	Data 0.0003 (0.0018)	Xent 6.3247 (6.3543)	Htri 0.5509 (0.4676)	Acc 0.00 (0.24)	
Epoch: [1][330/590]	Time 0.106 (0.114)	Data 0.0002 (0.0017)	Xent 6.3648 (6.3538)	Htri 0.3356 (0.4640)	Acc 0.00 (0.25)	
Epoch: [1][340/590]	Time 0.105 (0.113)	Data 0.0003 (0.0017)	Xent 6.3448 (6.3534)	Htri 0.2007 (0.4591)	Acc 0.00 (0.25)	
Epoch: [1][350/590]	Time 0.107 (0.113)	Data 0.0003 (0.0016)	Xent 6.3790 (6.3531)	Htri 0.2115 (0.4561)	Acc 0.00 (0.25)	
Epoch: [1][360/590]	Time 0.107 (0.113)	Data 0.0002 (0.0016)	Xent 6.3116 (6.3528)	Htri 0.4817 (0.4538)	Acc 0.00 (0.24)	
Epoch: [1][370/590]	Time 0.106 (0.113)	Data 0.0002 (0.0016)	Xent 6.3239 (6.3521)	Htri 0.4032 (0.4502)	Acc 1.56 (0.27)	
Epoch: [1][380/590]	Time 0.106 (0.113)	Data 0.0003 (0.0015)	Xent 6.3045 (6.3518)	Htri 0.5607 (0.4495)	Acc 0.00 (0.27)	
Epoch: [1][390/590]	Time 0.103 (0.112)	Data 0.0002 (0.0015)	Xent 6.3343 (6.3514)	Htri 0.2080 (0.4462)	Acc 0.00 (0.27)	
Epoch: [1][400/590]	Time 0.107 (0.112)	Data 0.0002 (0.0015)	Xent 6.3116 (6.3508)	Htri 0.1077 (0.4417)	Acc 1.56 (0.28)	
Epoch: [1][410/590]	Time 0.112 (0.112)	Data 0.0003 (0.0014)	Xent 6.3269 (6.3507)	Htri 0.3120 (0.4389)	Acc 0.00 (0.28)	
Epoch: [1][420/590]	Time 0.107 (0.112)	Data 0.0003 (0.0014)	Xent 6.3221 (6.3500)	Htri 0.4742 (0.4370)	Acc 1.56 (0.28)	
Epoch: [1][430/590]	Time 0.103 (0.112)	Data 0.0002 (0.0014)	Xent 6.3761 (6.3499)	Htri 0.4656 (0.4336)	Acc 0.00 (0.28)	
Epoch: [1][440/590]	Time 0.106 (0.112)	Data 0.0002 (0.0014)	Xent 6.3380 (6.3497)	Htri 0.2884 (0.4320)	Acc 0.00 (0.28)	
Epoch: [1][450/590]	Time 0.106 (0.112)	Data 0.0003 (0.0013)	Xent 6.3403 (6.3495)	Htri 0.4139 (0.4311)	Acc 1.56 (0.29)	
Epoch: [1][460/590]	Time 0.106 (0.111)	Data 0.0003 (0.0013)	Xent 6.3457 (6.3491)	Htri 0.6714 (0.4303)	Acc 0.00 (0.30)	
Epoch: [1][470/590]	Time 0.107 (0.111)	Data 0.0002 (0.0013)	Xent 6.3163 (6.3487)	Htri 0.2655 (0.4275)	Acc 1.56 (0.30)	
Epoch: [1][480/590]	Time 0.106 (0.111)	Data 0.0002 (0.0013)	Xent 6.3513 (6.3487)	Htri 0.0682 (0.4262)	Acc 1.56 (0.30)	
Epoch: [1][490/590]	Time 0.106 (0.111)	Data 0.0005 (0.0013)	Xent 6.3110 (6.3483)	Htri 0.6468 (0.4250)	Acc 0.00 (0.30)	
